event_id,attempt_id,request_sha256,sequence,event_type,recorded_at,http_status,completed_response,billing_status,response_id_sha256,response_artifact_path,response_artifact_sha256,source_response_sha256,error_class,provider,model,execution_release_id,execution_release_sha256,operator
7ceb1ae05180c3fd652b,0491a174798f6a42,2c7d959e55dbe15d396f045f4ae97453d3e3ed91d009134410b69df3de6e6665,1,STARTED,2026-08-02T04:06:40.570526+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
052a1a2c93de480b97de,0491a174798f6a42,2c7d959e55dbe15d396f045f4ae97453d3e3ed91d009134410b69df3de6e6665,1,COMPLETED,2026-08-02T04:07:12.866955+00:00,200,true,COMPLETED_USAGE_RECORDED,1337e8a7630c049c82c785afa6daf10bc472af0d983458159ca95c6d2f9ebe0f,responses/0491a174798f6a42-2c7d959e55db.json,4e6fb92fc21f0a617ce35baa8ab9841057bcfe373e2b634e5b1ec3a191b37b30,e010ffa22d6583951dcd4f199cd5fee63e1db9b86a340d968d8e1c5ce55c16a6,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
a413fa8e817969eba180,ab971d3c316e89a0,0e6e7cb67a7f28416700d6a89bf410c543ef99972d91cdc49187a4b6a840b8be,1,STARTED,2026-08-02T04:07:13.971670+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
a18e2e6739ff90a4e228,ab971d3c316e89a0,0e6e7cb67a7f28416700d6a89bf410c543ef99972d91cdc49187a4b6a840b8be,1,COMPLETED,2026-08-02T04:07:47.365415+00:00,200,true,COMPLETED_USAGE_RECORDED,d1de62718b1eceb3a0a7b7b4aa1e8e5325b3f5698b6f7868a8d620aa15c46844,responses/ab971d3c316e89a0-0e6e7cb67a7f.json,04e6a378c7250023a683757be3c30054151266a437776bb9bb4879e2bd324b72,c28d671fb09a3519e9e3a848472ea98c07badb394f27c9406b1eb89647b3f8d0,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
8360e37e11d5f0d09ae8,c6d554d31748fc02,bc2ab526f016bcecff6b095cd2ab36a4b164ea9a3601785021f24296ddb4b48c,1,STARTED,2026-08-02T04:07:48.445520+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
b19b52a061d705f15ea1,c6d554d31748fc02,bc2ab526f016bcecff6b095cd2ab36a4b164ea9a3601785021f24296ddb4b48c,1,COMPLETED,2026-08-02T04:08:18.940914+00:00,200,true,COMPLETED_USAGE_RECORDED,4077b7df749224b26838453362ec5ee227afe36482e863fdf3110473ea379bb7,responses/c6d554d31748fc02-bc2ab526f016.json,8de8a70698c30a5bbc042ba3c51e02be4621fdeb00e2007b4698e7ae59500490,9ebb16bacd8dd203f601ab54c08e466a07f75a46547452bcb7069d01a773721c,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
1f3392d941005187958c,e6ffb1701b5ec8ef,0a4b6d8d50fa7fe1397fdfb48e787e42ea07a20b4289ce9c3d04fe1998449bc7,1,STARTED,2026-08-02T04:08:20.011999+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
249172123c55c8941ca8,e6ffb1701b5ec8ef,0a4b6d8d50fa7fe1397fdfb48e787e42ea07a20b4289ce9c3d04fe1998449bc7,1,COMPLETED,2026-08-02T04:08:39.288923+00:00,200,true,COMPLETED_USAGE_RECORDED,b1891308d19f92320efcdb98fce1a751ec3b3dda507accfb56384ae76289e001,responses/e6ffb1701b5ec8ef-0a4b6d8d50fa.json,68672dcde5241b8359420ce5cd42e3e653fab99b6589f0975945899f4b951896,f64b6633fcf093ff85d3e2218bf1b701f3d38bc9c072391b6048feafcaf0fc3a,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
7f46a0edec9a9dbc9a5f,068a786f15d140cc,0a4b6d8d50fa7fe1397fdfb48e787e42ea07a20b4289ce9c3d04fe1998449bc7,1,STARTED,2026-08-02T04:08:39.333435+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
a39891fb09ff9f05edc4,068a786f15d140cc,0a4b6d8d50fa7fe1397fdfb48e787e42ea07a20b4289ce9c3d04fe1998449bc7,1,COMPLETED,2026-08-02T04:09:37.395814+00:00,200,true,COMPLETED_USAGE_RECORDED,7698c736b49d068d14d8e53836fb263a969a51a6243ff506e6db1bf73f4baa04,responses/068a786f15d140cc-0a4b6d8d50fa.json,5da7be27c41240c86c27f053592af4dc6c8cf4b2209915787be28b3d5d5fbbe3,75adf5cc16e5522f5685239dd0e62b4ff91d208bbc04c4491e048e10744a51e4,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
ffb3ce001979e5221ee4,b124c57c63195adf,0a4b6d8d50fa7fe1397fdfb48e787e42ea07a20b4289ce9c3d04fe1998449bc7,1,STARTED,2026-08-02T04:09:37.447618+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
ff9ea53603e53ff62a74,b124c57c63195adf,0a4b6d8d50fa7fe1397fdfb48e787e42ea07a20b4289ce9c3d04fe1998449bc7,1,COMPLETED,2026-08-02T04:10:11.568015+00:00,200,true,COMPLETED_USAGE_RECORDED,21711c27e30d53fd9a73707d0434846e0ec0d8efb83795790f06ac33bf06ebb4,responses/b124c57c63195adf-0a4b6d8d50fa.json,79d5e2ff1b0f9a601de260f4512fe6bd3ba5a45b6887b2775b7dd7167471de0e,3c743fccc6badd8c512b11046538dbd9e28adbb554cc7c111927fe67bd105040,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
e1ae83d5fc4a1df058fa,1c3f8b1f8469f3ef,4ff88cdc259ffe7daf8f6805f636e53626223a211a7744f93950d0f16800515b,1,STARTED,2026-08-02T04:10:12.769340+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
7e73cb4a29cd4b944a08,1c3f8b1f8469f3ef,4ff88cdc259ffe7daf8f6805f636e53626223a211a7744f93950d0f16800515b,1,COMPLETED,2026-08-02T04:10:37.456065+00:00,200,true,COMPLETED_USAGE_RECORDED,99614d272205ef8192a393163b92c05ed0767fde84903f1dec051fd89bea9e1b,responses/1c3f8b1f8469f3ef-4ff88cdc259f.json,93abca092194e427003f51d3a733cb006fadd45dad09c0a7e33a974fb6e16ec4,ea409509d488a10f4abf2ddb1f55c24475b25d8eecc4913d2be569f9bbb041fe,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
24d7d3cc1624b64c0751,4b59b66510863a7c,e20de80a9339b8c7dee550a1c6eacaa98df351182333e86939b4e7f787fc6793,1,STARTED,2026-08-02T04:10:37.509241+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
97c91952d481c62fc621,4b59b66510863a7c,e20de80a9339b8c7dee550a1c6eacaa98df351182333e86939b4e7f787fc6793,1,COMPLETED,2026-08-02T04:11:09.739932+00:00,200,true,COMPLETED_USAGE_RECORDED,6b13e9fd0c2a5628c9cc3f67117e4a6ac1ffd113a8ada747b4c314e905963e89,responses/4b59b66510863a7c-e20de80a9339.json,00b74486370f90cc438561783efefbbc072bc552d4b01720001b43a7cbcd6bdd,87e7594237c5a49c109b9ed2c36e62762d7edad00f145ed00b46bb90643f89fc,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
